Active ingredients,Dosage Form,Route,Strength,Brand name,Applicant Holder,Approval Date
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,FRESENIUS KABI USA LLC,"Oct 25, 2010"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,GLAND PHARMA LTD,"Aug 27, 2014"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,HIKMA FARMACEUTICA (PORTUGAL) SA,"May 30, 2007"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,HIKMA PHARMACEUTICALS USA INC,"Jul 7, 2003"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,HOSPIRA INC,"Apr 29, 2008"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,SANDOZ INC,"Oct 2, 2007"
METOPROLOL TARTRATE,SOLUTION,ORAL,10MG/ML,LOPRESSOR,RUBICON RESEARCH LTD,"Apr 10, 2025"
METOPROLOL TARTRATE,TABLET,ORAL,12.5MG,LOPRESSOR,XTM CONSULTING LLC,"Aug 28, 2025"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,LOPRESSOR,VALIDUS PHARMACEUTICALS LLC,"Approved Prior to Jan 1, 1982"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,LOPRESSOR,VALIDUS PHARMACEUTICALS LLC,"Approved Prior to Jan 1, 1982"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,ALEMBIC PHARMACEUTICALS LTD,"May 28, 2013"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,AUROBINDO PHARMA LTD,"Sep 11, 2007"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,IPCA LABORATORIES LTD,"Jun 17, 2008"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,MYLAN PHARMACEUTICALS INC,"Jan 16, 2004"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,RUBICON RESEARCH LTD,"Oct 28, 2014"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,SCIEGEN PHARMACEUTICALS INC,"Feb 5, 2020"
METOPROLOL TARTRATE,TABLET,ORAL,37.5MG,METOPROLOL TARTRATE,AUROBINDO PHARMA LTD,"Dec 7, 2023"
METOPROLOL TARTRATE,TABLET,ORAL,37.5MG,METOPROLOL TARTRATE,MYLAN PHARMACEUTICALS INC,"Mar 18, 2015"
METOPROLOL TARTRATE,TABLET,ORAL,37.5MG,METOPROLOL TARTRATE,RUBICON RESEARCH LTD,"Aug 21, 2019"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,ALEMBIC PHARMACEUTICALS LTD,"May 28, 2013"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,AUROBINDO PHARMA LTD,"Sep 11, 2007"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,IPCA LABORATORIES LTD,"Jun 17, 2008"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,MYLAN PHARMACEUTICALS INC,"Jan 16, 2004"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,RENATA PLC,"Apr 27, 1995"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,RUBICON RESEARCH LTD,"Oct 28, 2014"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,SCIEGEN PHARMACEUTICALS INC,"Feb 5, 2020"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Dec 10, 1996"
METOPROLOL TARTRATE,TABLET,ORAL,75MG,METOPROLOL TARTRATE,AUROBINDO PHARMA LTD,"Dec 7, 2023"
METOPROLOL TARTRATE,TABLET,ORAL,75MG,METOPROLOL TARTRATE,MYLAN PHARMACEUTICALS INC,"Mar 18, 2015"
METOPROLOL TARTRATE,TABLET,ORAL,75MG,METOPROLOL TARTRATE,RUBICON RESEARCH LTD,"Aug 21, 2019"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,ALEMBIC PHARMACEUTICALS LTD,"May 28, 2013"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,AUROBINDO PHARMA LTD,"Sep 11, 2007"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,IPCA LABORATORIES LTD,"Jun 17, 2008"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,MYLAN PHARMACEUTICALS INC,"Jan 16, 2004"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,RENATA PLC,"Apr 27, 1995"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,RUBICON RESEARCH LTD,"Oct 28, 2014"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,SCIEGEN PHARMACEUTICALS INC,"Feb 5, 2020"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Dec 10, 1996"
CHLORTHALIDONE; METOPROLOL TARTRATE,CAPSULE,ORAL,25MG; 100MG,LOPRESSIDONE,NOVARTIS PHARMACEUTICALS CORP,"Dec 31, 1987"
CHLORTHALIDONE; METOPROLOL TARTRATE,CAPSULE,ORAL,25MG; 200MG,LOPRESSIDONE,NOVARTIS PHARMACEUTICALS CORP,"Dec 31, 1987"
HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,12.5MG; EQ 25MG TARTRATE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,DUTOPROL,CONCORDIA PHARMACEUTICALS INC,"Aug 28, 2006"
HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,12.5MG; EQ 50MG TARTRATE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,DUTOPROL,CONCORDIA PHARMACEUTICALS INC,"Aug 28, 2006"
HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,12.5MG; EQ 100MG TARTRATE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,DUTOPROL,CONCORDIA PHARMACEUTICALS INC,"Aug 28, 2006"
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,TABLET,ORAL,25MG; 100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,LOPRESSOR HCT,VALIDUS PHARMACEUTICALS LLC,"Dec 31, 1984"
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,TABLET,ORAL,50MG; 100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,LOPRESSOR HCT,VALIDUS PHARMACEUTICALS LLC,"Dec 31, 1984"
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,TABLET,ORAL,25MG; 50MG,METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE,SUN PHARMACEUTICAL INDUSTRIES LTD,"Jan 19, 2012"
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,TABLET,ORAL,25MG; 100MG,METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE,SUN PHARMACEUTICAL INDUSTRIES LTD,"Jan 19, 2012"
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,TABLET,ORAL,50MG; 100MG,METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE,SUN PHARMACEUTICAL INDUSTRIES LTD,"Jan 19, 2012"
METOPROLOL FUMARATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,LOPRESSOR,NOVARTIS PHARMACEUTICALS CORP,"Dec 27, 1989"
METOPROLOL FUMARATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,LOPRESSOR,NOVARTIS PHARMACEUTICALS CORP,"Dec 27, 1989"
METOPROLOL FUMARATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 300MG TARTRATE,LOPRESSOR,NOVARTIS PHARMACEUTICALS CORP,"Dec 27, 1989"
METOPROLOL FUMARATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 400MG TARTRATE,LOPRESSOR,NOVARTIS PHARMACEUTICALS CORP,"Dec 27, 1989"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,ACCORD HEALTHCARE INC,"Oct 18, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,ACTAVIS LABORATORIES FL INC,"Aug 3, 2009"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,GRANULES INDIA LTD,"Aug 7, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,LUPIN INC,"Aug 15, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,NESHER PHARMACEUTICALS USA LLC,"Mar 20, 2008"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,SANDOZ,"Jul 31, 2006"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,METOPROLOL SUCCINATE,ACCORD HEALTHCARE INC,"Oct 18, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,METOPROLOL SUCCINATE,GRANULES INDIA LTD,"Aug 7, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,METOPROLOL SUCCINATE,LUPIN INC,"Aug 15, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,METOPROLOL SUCCINATE,NESHER PHARMACEUTICALS USA LLC,"May 14, 2008"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,METOPROLOL SUCCINATE,SANDOZ,"May 18, 2007"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,ACCORD HEALTHCARE INC,"Oct 18, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,ACTAVIS LABORATORIES FL INC,"Apr 15, 2010"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,GRANULES INDIA LTD,"Aug 7, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,LUPIN INC,"Aug 15, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,NESHER PHARMACEUTICALS USA LLC,"May 18, 2007"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,PRINSTON PHARMACEUTICAL INC,"Jan 4, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,SANDOZ,"Mar 20, 2008"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,ACCORD HEALTHCARE INC,"Oct 18, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,ACTAVIS LABORATORIES FL INC,"Apr 15, 2010"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,GRANULES INDIA LTD,"Aug 7, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,LUPIN INC,"Aug 15, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,NESHER PHARMACEUTICALS USA LLC,"May 18, 2007"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,PRINSTON PHARMACEUTICAL INC,"Jan 4, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,SANDOZ,"Mar 20, 2008"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,LOPRESSOR,NOVARTIS PHARMACEUTICALS CORP,"Mar 30, 1984"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,AMERICAN REGENT INC,"Sep 30, 2009"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,HOSPIRA INC,"Dec 21, 1993"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,HOSPIRA INC,"Jul 6, 1998"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,LUITPOLD PHARMACEUTICALS INC,"Dec 29, 2010"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,ONESOURCE SPECIALTY PTE LTD,"Apr 19, 2010"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,WATSON LABORATORIES INC,"Dec 21, 1993"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Jul 15, 2009"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Jan 15, 2004"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,ZYDUS PHARMACEUTICALS USA INC,"Apr 19, 2023"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,APOTHECON INC DIV BRISTOL MYERS SQUIBB,"Jan 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,CHARTWELL RX SCIENCES LLC,"Mar 25, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,HERITAGE PHARMA LABS INC,"Jan 31, 1995"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,PHARMOBEDIENT CONSULTING LLC,"Dec 21, 1993"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,PUREPAC PHARMACEUTICAL CO,"Jul 29, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Dec 21, 1993"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,TEVA PHARMACEUTICALS USA,"Jan 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,TEVA PHARMACEUTICALS USA INC,"Sep 30, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,WATSON LABORATORIES INC,"May 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,ZYDUS PHARMACEUTICALS USA INC,"Apr 19, 2023"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,APOTHECON INC DIV BRISTOL MYERS SQUIBB,"Jan 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,CHARTWELL RX SCIENCES LLC,"Mar 25, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,HERITAGE PHARMA LABS INC,"Jan 31, 1995"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,PHARMOBEDIENT CONSULTING LLC,"Dec 21, 1993"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,PUREPAC PHARMACEUTICAL CO,"Jul 29, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Dec 21, 1993"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,TEVA PHARMACEUTICALS USA,"Jan 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,TEVA PHARMACEUTICALS USA INC,"Sep 30, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,WATSON LABORATORIES INC,"May 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,ZYDUS PHARMACEUTICALS USA INC,"Apr 19, 2023"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,ALKEM LABORATORIES LTD,"Mar 30, 2012"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,AMNEAL PHARMACEUTICALS,"Dec 9, 2009"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,AUROBINDO PHARMA LTD,"Mar 22, 2017"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,MICRO LABS LTD INDIA,"Dec 14, 2012"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,RISING PHARMA HOLDING INC,"Sep 26, 2008"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,ZYDUS PHARMACEUTICALS USA INC,"Sep 6, 2012"
TRAMADOL HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE",ORAL,100MG,CONZIP,CIPHER PHARMACEUTICALS INC,"May 7, 2010"
TRAMADOL HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE",ORAL,200MG,CONZIP,CIPHER PHARMACEUTICALS INC,"May 7, 2010"
TRAMADOL HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE",ORAL,300MG,CONZIP,CIPHER PHARMACEUTICALS INC,"May 7, 2010"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,25MG,TRAMADOL HYDROCHLORIDE,RUBICON RESEARCH LTD,"Nov 27, 2023"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,AMNEAL PHARMACEUTICALS OF NEW YORK LLC,"Jun 20, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,AUROBINDO PHARMA LTD,"Mar 31, 2014"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,CSPC OUYI PHARMACEUTICAL CO LTD,"Mar 29, 2013"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,GRAVITI PHARMACEUTICALS PRIVATE LTD,"Jun 25, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,RUBICON RESEARCH LTD,"Jun 28, 2019"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,SENORES PHARMACEUTICALS INC,"Jan 31, 2011"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,STRIDES PHARMA GLOBAL PTE LTD,"Nov 28, 2011"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,SUN PHARMACEUTICAL INDUSTRIES INC,"Jun 19, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,TEVA PHARMACEUTICALS USA INC,"Jun 19, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,UNICHEM LABORATORIES LTD,"Aug 9, 2019"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,75MG,TRAMADOL HYDROCHLORIDE,RUBICON RESEARCH LTD,"Apr 4, 2024"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,100MG,TRAMADOL HYDROCHLORIDE,GRAVITI PHARMACEUTICALS PRIVATE LTD,"Aug 2, 2024"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,100MG,TRAMADOL HYDROCHLORIDE,RUBICON RESEARCH LTD,"Jun 28, 2019"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,100MG,TRAMADOL HYDROCHLORIDE,LUPIN LTD,"Aug 29, 2011"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,100MG,TRAMADOL HYDROCHLORIDE,MACLEODS PHARMACEUTICALS LTD,"Jan 31, 2025"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,200MG,TRAMADOL HYDROCHLORIDE,LUPIN LTD,"Aug 29, 2011"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,200MG,TRAMADOL HYDROCHLORIDE,MACLEODS PHARMACEUTICALS LTD,"Jan 31, 2025"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,300MG,TRAMADOL HYDROCHLORIDE,LUPIN LTD,"Aug 29, 2011"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,300MG,TRAMADOL HYDROCHLORIDE,MACLEODS PHARMACEUTICALS LTD,"Jan 31, 2025"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,CHARTWELL RX SCIENCES LLC,"Apr 21, 2005"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,GRAVITI PHARMACEUTICALS PRIVATE LTD,"Jul 26, 2006"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,MACLEODS PHARMACEUTICALS LTD,"May 2, 2017"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,MPP PHARMA LLC,"Apr 7, 2014"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,SUN PHARMACEUTICAL INDUSTRIES INC,"Dec 16, 2005"
ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,325MG; 37.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,ULTRACET,JANSSEN PHARMACEUTICALS INC,"Aug 15, 2001"
CELECOXIB; TRAMADOL HYDROCHLORIDE,TABLET,ORAL,56MG; 44MG,SEGLENTIS,KOWA PHARMACEUTICALS AMERICA INC,"Oct 15, 2021"
TRAMADOL HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE",ORAL,150MG,CONZIP,CIPHER PHARMACEUTICALS INC,"Aug 1, 2011"
TRAMADOL HYDROCHLORIDE,SOLUTION,ORAL,5MG/ML,QDOLO,ATHENA BIOSCIENCE LLC,"Sep 1, 2020"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,ACCORD HEALTHCARE INC,"May 16, 2013"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,ACTAVIS ELIZABETH LLC,"Jun 19, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,APOTEX INC,"Jul 10, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,ASTA MEDICA INC,"Jul 12, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,IPCA LABORATORIES LTD,"Nov 16, 2012"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,"Jul 3, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,MACLEODS PHARMACEUTICALS LTD,"Sep 25, 2015"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,MYLAN PHARMACEUTICALS INC,"Nov 21, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,MYLAN PHARMACEUTICALS INC,"Jun 21, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,NORTHSTAR HEALTHCARE HOLDINGS LTD,"May 26, 2010"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,PLIVA INC,"Jul 1, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,PURACAP LABORATORIES LLC DBA BLU PHARMACEUTICALS,"Jul 2, 2019"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,SPECGX LLC,"Jun 25, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,SUN PHARMACEUTICAL INDUSTRIES INC,"Jun 20, 2002"
TRAMADOL HYDROCHLORIDE,TABLET,ORAL,50MG,TRAMADOL HYDROCHLORIDE,WATSON LABORATORIES,"Jun 24, 2002"
